id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,pass_fail
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,29,37,15,11,29,11,32,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,29,11,21,19,26,21,12,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,17,17,14,22,29,28,33,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,32,23,26,16,24,17,19,0
1625,Christopher,Fleming,christopher.fleming.1625@gslingacademy.com,male,True,7,False,29,Accountant,18,30,20,29,16,32,31,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,11,16,38,20,24,31,20,0
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,14,19,37,32,15,32,37,0
50,Sonia,Noble,sonia.noble.50@gslingacademy.com,female,False,0,False,14,Accountant,16,38,23,19,38,26,34,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,29,27,26,14,39,26,16,0
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,28,19,22,22,29,31,37,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,36,38,22,23,23,14,11,0
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,20,12,37,29,10,39,17,0
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,False,5,False,31,Accountant,20,10,23,11,39,18,27,0
966,Ashley,Green,ashley.green.966@gslingacademy.com,female,False,4,False,14,Accountant,21,17,30,18,19,10,12,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,15,31,16,18,12,36,28,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,31,38,23,17,23,16,15,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,19,16,16,36,19,20,19,0
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,22,23,29,36,11,29,12,0
1971,James,Bryant,james.bryant.1971@gslingacademy.com,male,False,1,False,27,Accountant,30,33,10,35,17,34,27,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,31,22,28,14,30,22,29,0
1971,James,Bryant,james.bryant.1971@gslingacademy.com,male,False,1,False,27,Accountant,36,25,25,20,25,22,21,0
1625,Christopher,Fleming,christopher.fleming.1625@gslingacademy.com,male,True,7,False,29,Accountant,29,12,38,28,30,10,36,0
966,Ashley,Green,ashley.green.966@gslingacademy.com,female,False,4,False,14,Accountant,16,27,31,29,38,29,16,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,15,38,35,33,25,16,35,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,13,19,34,31,30,33,30,0
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,male,False,3,True,26,Accountant,39,13,37,36,13,15,29,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,22,16,38,18,32,19,31,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,17,28,26,22,33,38,25,0
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,29,20,26,39,27,39,32,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,17,17,30,37,24,17,20,0
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,False,5,False,31,Accountant,31,18,29,38,16,24,30,0
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,10,12,29,20,27,25,13,0
91,Patrick,Parker,patrick.parker.91@gslingacademy.com,male,False,0,False,14,Accountant,34,38,26,20,15,22,27,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,30,37,23,39,27,30,13,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,22,31,37,26,26,19,15,0
1785,Kristen,Werner,kristen.werner.1785@gslingacademy.com,female,False,3,False,23,Accountant,17,26,33,23,17,22,15,0
683,Allison,Alvarado,allison.alvarado.683@gslingacademy.com,female,False,1,False,24,Accountant,22,13,39,11,27,12,29,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,33,19,38,27,10,33,25,0
683,Allison,Alvarado,allison.alvarado.683@gslingacademy.com,female,False,1,False,24,Accountant,34,10,37,28,36,19,25,0
966,Ashley,Green,ashley.green.966@gslingacademy.com,female,False,4,False,14,Accountant,26,34,28,29,18,19,38,0
50,Sonia,Noble,sonia.noble.50@gslingacademy.com,female,False,0,False,14,Accountant,18,28,30,23,35,15,12,0
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,False,5,False,31,Accountant,30,38,19,19,38,10,32,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,28,18,35,28,31,23,32,0
50,Sonia,Noble,sonia.noble.50@gslingacademy.com,female,False,0,False,14,Accountant,27,26,12,26,29,23,30,0
1971,James,Bryant,james.bryant.1971@gslingacademy.com,male,False,1,False,27,Accountant,30,12,34,21,16,16,18,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,12,28,36,16,34,20,13,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,39,21,35,33,22,15,25,0
445,Michelle,Reeves,michelle.reeves.445@gslingacademy.com,female,False,3,False,32,Accountant,29,29,34,26,17,15,38,0
1625,Christopher,Fleming,christopher.fleming.1625@gslingacademy.com,male,True,7,False,29,Accountant,39,38,13,38,19,18,21,0
445,Michelle,Reeves,michelle.reeves.445@gslingacademy.com,female,False,3,False,32,Accountant,28,39,24,27,13,22,17,0
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,32,13,12,21,31,13,24,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,29,20,20,25,12,23,11,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,12,18,13,37,23,31,20,0
91,Patrick,Parker,patrick.parker.91@gslingacademy.com,male,False,0,False,14,Accountant,12,24,10,30,36,29,10,0
1625,Christopher,Fleming,christopher.fleming.1625@gslingacademy.com,male,True,7,False,29,Accountant,29,20,18,25,39,20,17,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,36,23,11,23,15,30,21,0
966,Ashley,Green,ashley.green.966@gslingacademy.com,female,False,4,False,14,Accountant,21,27,33,24,39,36,22,0
1785,Kristen,Werner,kristen.werner.1785@gslingacademy.com,female,False,3,False,23,Accountant,20,35,32,25,36,28,15,0
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,male,False,3,True,26,Accountant,32,31,31,35,10,24,28,0
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,25,14,35,39,26,31,31,0
445,Michelle,Reeves,michelle.reeves.445@gslingacademy.com,female,False,3,False,32,Accountant,26,15,28,32,28,17,37,0
50,Sonia,Noble,sonia.noble.50@gslingacademy.com,female,False,0,False,14,Accountant,39,11,20,17,14,38,31,0
966,Ashley,Green,ashley.green.966@gslingacademy.com,female,False,4,False,14,Accountant,12,19,38,20,16,25,25,0
91,Patrick,Parker,patrick.parker.91@gslingacademy.com,male,False,0,False,14,Accountant,34,10,17,34,13,17,32,0
91,Patrick,Parker,patrick.parker.91@gslingacademy.com,male,False,0,False,14,Accountant,34,31,29,33,16,27,16,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,34,20,26,24,14,38,14,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,26,24,36,18,15,36,14,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,23,13,25,16,28,13,32,0
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,14,14,11,38,23,15,14,0
445,Michelle,Reeves,michelle.reeves.445@gslingacademy.com,female,False,3,False,32,Accountant,26,28,10,19,32,37,37,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,32,18,18,23,28,12,33,0
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,male,False,3,True,26,Accountant,17,26,36,27,37,20,12,0
91,Patrick,Parker,patrick.parker.91@gslingacademy.com,male,False,0,False,14,Accountant,26,16,17,29,15,32,12,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,29,17,20,17,34,25,39,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,39,26,31,21,36,19,19,0
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,17,31,27,20,11,37,22,0
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,male,False,3,True,26,Accountant,27,19,33,16,33,37,21,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,24,25,20,21,11,17,14,0
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,False,5,False,31,Accountant,35,34,37,24,33,37,33,0
683,Allison,Alvarado,allison.alvarado.683@gslingacademy.com,female,False,1,False,24,Accountant,20,21,38,20,23,21,24,0
1785,Kristen,Werner,kristen.werner.1785@gslingacademy.com,female,False,3,False,23,Accountant,34,10,14,27,17,17,18,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,32,18,32,24,15,21,19,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,19,36,33,19,19,35,26,0
414,David,Jennings,david.jennings.414@gslingacademy.com,male,False,3,False,29,Accountant,39,26,17,34,37,10,30,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,38,21,16,30,27,31,24,0
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,male,False,3,True,26,Accountant,28,26,10,23,24,39,12,0
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,11,19,10,14,36,36,32,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,31,32,24,27,30,31,12,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,36,35,22,28,35,17,16,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,33,13,39,17,11,15,12,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,24,29,23,18,36,38,11,0
1625,Christopher,Fleming,christopher.fleming.1625@gslingacademy.com,male,True,7,False,29,Accountant,23,28,25,11,33,38,30,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,23,32,17,27,26,12,26,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,14,34,32,33,39,18,10,0
50,Sonia,Noble,sonia.noble.50@gslingacademy.com,female,False,0,False,14,Accountant,11,22,38,16,23,29,10,0
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,male,False,3,True,26,Accountant,21,22,39,12,36,19,18,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,25,19,36,30,34,13,39,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,22,17,19,35,14,36,16,0
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,33,34,19,22,28,31,22,0
414,David,Jennings,david.jennings.414@gslingacademy.com,male,False,3,False,29,Accountant,34,24,35,16,12,11,21,0
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,16,18,23,32,28,33,22,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,12,38,20,34,38,32,34,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,38,33,17,37,22,14,28,0
91,Patrick,Parker,patrick.parker.91@gslingacademy.com,male,False,0,False,14,Accountant,32,25,21,37,39,19,29,0
414,David,Jennings,david.jennings.414@gslingacademy.com,male,False,3,False,29,Accountant,10,13,13,34,18,19,28,0
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,22,39,15,35,39,15,26,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,36,24,26,14,23,32,14,0
683,Allison,Alvarado,allison.alvarado.683@gslingacademy.com,female,False,1,False,24,Accountant,20,36,26,30,29,24,24,0
1971,James,Bryant,james.bryant.1971@gslingacademy.com,male,False,1,False,27,Accountant,16,28,14,28,27,17,27,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,16,19,37,23,37,28,22,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,17,13,23,36,26,32,25,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,21,14,37,34,26,39,38,0
1971,James,Bryant,james.bryant.1971@gslingacademy.com,male,False,1,False,27,Accountant,31,30,19,17,22,18,17,0
414,David,Jennings,david.jennings.414@gslingacademy.com,male,False,3,False,29,Accountant,39,11,36,12,19,14,30,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,11,19,39,21,33,18,11,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,19,25,16,37,38,24,27,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,28,32,14,24,18,16,21,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,21,38,38,20,15,37,24,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,12,37,23,13,15,15,22,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,36,10,16,16,13,14,27,0
50,Sonia,Noble,sonia.noble.50@gslingacademy.com,female,False,0,False,14,Accountant,14,16,22,28,16,11,19,0
683,Allison,Alvarado,allison.alvarado.683@gslingacademy.com,female,False,1,False,24,Accountant,12,13,10,34,16,32,17,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,39,26,24,31,39,38,35,0
683,Allison,Alvarado,allison.alvarado.683@gslingacademy.com,female,False,1,False,24,Accountant,19,28,10,30,31,31,22,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,19,33,27,10,21,27,17,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,24,31,10,28,38,19,39,0
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,False,5,False,31,Accountant,36,11,13,13,24,26,35,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,37,16,21,33,22,27,39,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,36,23,10,12,12,22,24,0
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,False,5,False,31,Accountant,18,13,17,22,21,15,16,0
1971,James,Bryant,james.bryant.1971@gslingacademy.com,male,False,1,False,27,Accountant,22,13,37,14,29,35,37,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,16,18,30,38,11,37,25,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,21,14,38,15,23,18,32,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,27,13,34,19,38,28,37,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,27,33,21,22,31,11,35,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,14,12,25,25,13,11,32,0
966,Ashley,Green,ashley.green.966@gslingacademy.com,female,False,4,False,14,Accountant,23,18,21,17,26,13,27,0
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,False,5,False,31,Accountant,22,31,18,35,32,30,15,0
50,Sonia,Noble,sonia.noble.50@gslingacademy.com,female,False,0,False,14,Accountant,34,30,26,33,21,30,34,0
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,14,26,34,10,35,34,37,0
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,30,20,24,18,20,15,18,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,20,23,14,21,29,37,28,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,23,28,36,11,38,20,28,0
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,30,32,12,13,12,25,33,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,26,24,10,17,15,32,13,0
1971,James,Bryant,james.bryant.1971@gslingacademy.com,male,False,1,False,27,Accountant,38,39,21,24,18,12,15,0
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,20,17,37,19,36,25,16,0
683,Allison,Alvarado,allison.alvarado.683@gslingacademy.com,female,False,1,False,24,Accountant,13,29,16,29,35,15,28,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,30,37,34,34,23,13,29,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,12,23,31,32,28,17,11,0
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,False,8,False,32,Accountant,24,22,12,19,20,16,16,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,34,16,14,33,33,26,11,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,13,25,37,16,12,37,31,0
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,male,False,3,True,26,Accountant,30,16,18,17,30,16,13,0
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,10,38,23,38,25,22,32,0
966,Ashley,Green,ashley.green.966@gslingacademy.com,female,False,4,False,14,Accountant,32,27,22,16,39,30,15,0
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,False,5,False,31,Accountant,24,27,17,25,13,24,30,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,35,18,11,21,36,20,17,0
1785,Kristen,Werner,kristen.werner.1785@gslingacademy.com,female,False,3,False,23,Accountant,38,13,25,26,33,35,38,0
30,Carol,Hill,carol.hill.30@gslingacademy.com,female,False,3,False,19,Accountant,33,28,33,31,31,14,11,0
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,10,20,10,25,34,11,23,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,27,33,34,14,24,30,17,0
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,female,False,1,False,31,Accountant,27,11,16,32,32,14,21,0
966,Ashley,Green,ashley.green.966@gslingacademy.com,female,False,4,False,14,Accountant,14,14,20,10,33,22,17,0
966,Ashley,Green,ashley.green.966@gslingacademy.com,female,False,4,False,14,Accountant,18,20,17,29,27,18,21,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,26,20,31,23,19,39,25,0
1448,Ronald,Diaz,ronald.diaz.1448@gslingacademy.com,male,False,7,True,23,Accountant,13,20,18,16,20,18,27,0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,False,3,False,16,Accountant,10,35,22,16,29,28,18,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,20,12,37,22,11,34,35,0
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,False,4,False,23,Accountant,18,27,13,38,28,35,31,0
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,female,False,4,False,15,Accountant,31,35,21,21,25,15,38,0
683,Allison,Alvarado,allison.alvarado.683@gslingacademy.com,female,False,1,False,24,Accountant,10,27,12,25,35,12,22,0
